"","ref_id","iso2","reviewed_by","reviewed_date","country_role"
"1214","ISI000181085100021","BB","Rsaurio",2020-10-29 10:06:07,"In text"
"1215","ISI000168301600004","BB","Rsaurio",2020-10-29 10:06:07,"In text"
"1216","ISI000169025400008","BB","Rsaurio",2020-10-29 10:06:07,"In text"
"1217","ISI000084644000003","BB","Rsaurio",2020-10-29 10:06:07,"In text"
"1218","ISI000404792500017","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1219","ISI000284229300010","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1220","ISI000280617600023","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1221","ISI000279100600004","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1222","ISI000274851300008","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1223","ISI000273131500005","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1224","ISI000273896700006","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1225","ISI000268744900007","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1226","ISI000183455700009","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1227","ISI000170857300013","BW","Rsaurio",2020-10-29 10:06:09,"In text"
"1228","ISI000403791000018","CF","Rsaurio",2020-10-29 10:06:10,"In text"
"1229","ISI000486385400007","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1230","ISIA1995UZ89700004","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1231","ISIA1994NN80400005","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1232","ISIA1994PV12100020","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1233","ISIA1991FZ64200025","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1234","ISIA1991FU14500004","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1235","ISIA1971J926500016","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1236","ISI000427090500009","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1237","ISI000424876500007","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1238","ISI000419574300018","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1239","ISI000545000104015","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1240","ISI000416392800011","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1241","ISI000416179500002","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1242","ISI000404340300008","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1243","ISI000394859300001","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1244","ISI000361590200005","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1245","ISI000360872400026","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1246","ISI000354756000018","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1247","ISI000354814400001","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1248","ISI000345169600001","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1249","ISI000340867300003","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1250","ISI000338909600011","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1251","ISI000319905800006","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1252","ISI000317751400005","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1253","ISI000296422700048","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1254","ISI000512611800004","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1255","ISI000293537600030","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1256","ISI000294180800002","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1257","ISI000283412300039","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1258","ISI000281488600003","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1259","ISI000279039600011","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1260","ISI000273519300003","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1261","ISI000242225800011","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1262","ISI000225638200021","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1263","ISI000223487700006","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1264","ISI000182890500009","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1265","ISI000185905300008","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1266","ISI000181538900010","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1267","ISI000076747500032","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1268","ISI000076082700008","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1269","ISI000208522300013","CA","Rsaurio",2020-10-29 10:06:10,"In text"
"1270","ISI000364775700022","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1271","ISI000347771600008","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1272","ISI000334943700001","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1273","ISI000300340500013","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1274","ISI000294937500022","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1275","ISI000539856800001","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1276","ISI000244705400002","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1277","ISI000515092200010","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1278","ISI000534035700035","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1279","ISI000269507500017","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1280","ISI000264950400021","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1281","ISI000243616500012","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1282","ISI000240701900012","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1283","ISI000225026300006","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1284","ISI000220036700006","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1285","ISI000178543100003","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1286","ISI000178543100004","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1287","ISI000178543100005","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1288","ISI000174324300010","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1289","ISI000081909800002","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1290","ISI000080993000015","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1291","ISI000080273400001","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1292","ISI000076010100007","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1293","ISIA1997XW97500012","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1294","ISIA1995TJ98600003","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1295","ISIA1995RR59800002","CH","Rsaurio",2020-10-29 10:06:11,"In text"
"1296","ISI000486211000015","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1297","ISI000472770700012","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1298","ISI000483464400003","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1299","ISI000468979300006","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1300","ISIA1994NP55800001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1301","ISI000441860700001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1302","ISI000452042900007","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1303","ISI000441832400001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1304","ISI000443812200026","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1305","ISIA1995TJ86600007","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1306","ISI000406345100002","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1307","ISI000395487500001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1308","ISI000397840800010","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1309","ISI000389966000003","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1310","ISI000413276500001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1311","ISI000364023800012","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1312","ISI000367345200006","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1313","ISI000259164400007","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1314","ISI000253227700003","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1315","ISI000315329000002","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1316","ISI000301687000015","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1317","ISI000302841500013","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1318","ISI000209469200006","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1319","ISI000569367400018","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1320","ISI000513680200001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1321","ISI000508491500029","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1322","ISI000502299900069","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1323","ISI000293060700001","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1324","ISI000290132900009","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1325","ISI000302275600015","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1326","ISI000280719700013","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1327","ISI000270283700022","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1328","ISI000266293100003","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1329","ISI000254581100003","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1330","ISI000248105400044","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1331","ISI000228259400015","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1332","ISI000228657000010","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1333","ISI000186609900015","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1334","ISI000177379400005","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1335","ISI000173961900002","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1336","ISI000085782500007","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1337","ISI000084482200010","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1338","ISI000073983800005","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1339","ISIA1996VM76600007","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1340","ISIA1996UN66200013","CL","Rsaurio",2020-10-29 10:06:12,"In text"
"1341","ISI000500960300001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1342","ISI000498268600053","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1343","ISI000491213800006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1344","ISI000474374300001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1345","ISI000491318000001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1346","ISI000472217300010","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1347","ISI000466886300015","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1348","ISI000468158400001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1349","ISI000462543300005","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1350","ISI000460577400004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1351","ISI000458658500010","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1352","ISI000457350700013","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1353","ISI000455454400001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1354","ISI000461678300248","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1355","ISI000457409300010","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1356","ISI000455551000014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1357","ISIA1993LL77500006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1358","ISIA1991FE19600008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1359","ISIA1989CY98200014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1360","ISI000458461000017","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1361","ISI000439062700011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1362","ISI000429395500006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1363","ISI000451955500001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1364","ISI000435193700022","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1365","ISI000430746800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1366","ISI000428026800002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1367","ISI000426365800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1368","ISI000424477800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1369","ISI000452318700016","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1370","ISI000425682800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1371","ISI000457616800006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1372","ISI000443295200001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1373","ISI000429050400048","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1374","ISI000417503200003","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1375","ISI000416801000001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1376","ISI000415570100001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1377","ISI000413700200036","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1378","ISI000414378300011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1379","ISI000405800600016","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1380","ISI000399856900001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1381","ISI000394859300001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1382","ISI000419390700002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1383","ISI000383769100008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1384","ISI000383934900013","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1385","ISI000383805800004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1386","ISI000373864600021","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1387","ISI000380949700004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1388","ISI000380056900002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1389","ISI000374298000007","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1390","ISI000369457100001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1391","ISI000368199100001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1392","ISI000371502300003","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1393","ISI000367457200008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1394","ISI000363731500011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1395","ISI000361454700002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1396","ISI000361567300004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1397","ISI000357598900012","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1398","ISI000354756000018","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1399","ISI000353007000004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1400","ISI000354393700006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1401","ISI000353753500013","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1402","ISI000352271800020","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1403","ISI000460623100015","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1404","ISI000354293800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1405","ISI000353188800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1406","ISI000353601700002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1407","ISI000351657800002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1408","ISI000346186800006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1409","ISI000359222500001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1410","ISI000350440400020","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1411","ISI000348087400027","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1412","ISI000408486900098","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1413","ISI000337958500003","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1414","ISI000460596700069","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1415","ISI000334041100008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1416","ISI000338478600012","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1417","ISI000333573100014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1418","ISI000332433900006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1419","ISI000331711900004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1420","ISI000331506900008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1421","ISI000335969800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1422","ISI000330040400028","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1423","ISI000334816300018","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1424","ISI000330917800011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1425","ISI000324815100068","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1426","ISI000323865200014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1427","ISI000320878600001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1428","ISI000317939300006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1429","ISI000319609200001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1430","ISI000332959700038","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1431","ISI000310408800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1432","ISI000308828000010","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1433","ISI000306899900031","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1434","ISI000307198300054","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1435","ISI000307198300056","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1436","ISI000307508800028","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1437","ISI000303938500001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1438","ISI000300734300007","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1439","ISI000317824200015","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1440","ISI000299845800006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1441","ISI000298921600031","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1442","ISI000568733800015","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1443","ISI000556936600001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1444","ISI000576014100002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1445","ISI000515330700005","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1446","ISI000509269800001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1447","ISI000506593700001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1448","ISI000535311300001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1449","ISI000241214400002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1450","ISI000500945300020","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1451","ISI000490757500104","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1452","ISI000295246800003","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1453","ISI000288773300013","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1454","ISI000307034500032","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1455","ISI000291432500004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1456","ISI000391516000025","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1457","ISI000285517000001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1458","ISI000285231500031","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1459","ISI000284219400011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1460","ISI000282603200001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1461","ISI000279433000001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1462","ISI000290286700015","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1463","ISI000272963900018","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1464","ISI000272906600002","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1465","ISI000272015500009","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1466","ISI000263859000011","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1467","ISI000263046400004","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1468","ISI000263865100021","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1469","ISI000276830300259","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1470","ISI000259965900001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1471","ISI000256965400012","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1472","ISI000252805400024","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1473","ISI000254771600007","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1474","ISI000251647500014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1475","ISI000251060200016","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1476","ISI000249910300006","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1477","ISI000243219700001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1478","ISI000238876300008","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1479","ISI000230485200005","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1480","ISI000188391400005","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1481","ISI000186993300009","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1482","ISI000174482200040","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1483","ISI000178477100019","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1484","ISI000175422000019","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1485","ISI000167608500001","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1486","ISI000568733800016","CN","Ada Sanchez",2020-11-04 06:21:29,"Study location"
"1487","ISI000084832400009","CN","Rsaurio",2020-10-29 10:06:12,"In text"
"1488","ISIA1996UD06000014","CN","Rsaurio",2020-10-29 10:06:12,"In text"
