"","year","ref_id","reviewed_by","status"
"11877",NA,"ISIA1994MR07300010",NA,NA
"11878",2009,"ISI000268148400034",NA,NA
"11879",NA,"ISI000540870300074",NA,NA
"11880",NA,"ISI000571082300001",NA,NA
"11881",2020,"ISI000568733800016",NA,NA
"11882",2020,"ISI000565429000002",NA,NA
"11883",2020,"ISI000564981900001",NA,NA
"11884",2020,"ISI000535703300013",NA,NA
"11885",NA,"ISI000570894700002",NA,NA
"11886",NA,"ISI000555261400001",NA,NA
"11887",NA,"ISI000567903500011",NA,NA
"11888",NA,"ISI000564830700001",NA,NA
"11889",NA,"ISI000559035200001",NA,NA
"11890",NA,"ISI000539370500008",NA,NA
"11891",NA,"ISI000569367100060",NA,NA
"11892",NA,"ISI000552949300003",NA,NA
"11893",NA,"ISI000556589300001",NA,NA
"11894",NA,"ISI000547642000001",NA,NA
"11895",NA,"ISI000553559000005",NA,NA
"11896",NA,"ISI000553559000009",NA,NA
"11897",NA,"ISI000553559000010",NA,NA
"11898",NA,"ISI000548186300034",NA,NA
"11899",NA,"ISI000531488900005",NA,NA
"11900",NA,"ISI000543896200001",NA,NA
"11901",NA,"ISI000543897600001",NA,NA
"11902",NA,"ISI000547882700001",NA,NA
"11903",NA,"ISI000541645600001",NA,NA
"11904",NA,"ISI000569630100037",NA,NA
"11905",NA,"ISI000551067000001",NA,NA
"11906",NA,"ISI000545401100296",NA,NA
"11907",NA,"ISI000543397000059",NA,NA
"11908",NA,"ISI000537461100005",NA,NA
"11909",NA,"ISI000527930600041",NA,NA
"11910",NA,"ISI000533571500001",NA,NA
"11911",NA,"ISI000531213500001",NA,NA
"11912",NA,"ISI000561303600006",NA,NA
"11913",NA,"ISI000557547300010",NA,NA
"11914",NA,"ISI000526720000058",NA,NA
"11915",NA,"ISI000478798400008",NA,NA
"11916",NA,"ISI000529121700001",NA,NA
"11917",2020,"ISI000529065700004",NA,NA
"11918",NA,"ISI000522732900003",NA,NA
"11919",NA,"ISI000524439200001",NA,NA
"11920",NA,"ISI000506214900046",NA,NA
"11921",NA,"ISI000562581000001",NA,NA
"11922",2020,"ISI000524931500009",NA,NA
"11923",NA,"ISI000522624200011",NA,NA
"11924",NA,"ISI000509622800002",NA,NA
"11925",NA,"ISI000516782100001",NA,NA
"11926",NA,"ISI000515300100001",NA,NA
"11927",NA,"ISI000522454500019",NA,NA
"11928",NA,"ISI000533207800004",NA,NA
"11929",NA,"ISI000520844500001",NA,NA
"11930",2020,"ISI000518402000001","Rsaurio","included in review"
"11931",NA,"ISI000510491600007",NA,NA
"11932",NA,"ISI000508307200001",NA,NA
"11933",NA,"ISI000564586500005",NA,NA
"11934",NA,"ISI000537868000004",NA,NA
"11935",NA,"ISI000520600700011",NA,NA
"11936",NA,"ISI000501617600030",NA,NA
"11937",2020,"ISI000501640800009",NA,NA
"11938",NA,"ISI000502156900001",NA,NA
"11939",2020,"ISI000529517600001",NA,NA
"11940",NA,"ISI000512028000001",NA,NA
"11941",NA,"ISI000477015000004",NA,NA
"11942",NA,"ISI000511399300013",NA,NA
"11943",NA,"ISI000499621600003",NA,NA
"11944",NA,"ISI000496252500001",NA,NA
"11945",NA,"ISI000495253500001",NA,NA
"11946",NA,"ISI000490577900074",NA,NA
"11947",2020,"ISI000497353000001",NA,NA
"11948",NA,"ISI000490552100001",NA,NA
"11949",NA,"ISI000489535300001",NA,NA
"11950",NA,"ISI000496571000008",NA,NA
"11951",NA,"ISI000487910900003",NA,NA
"11952",NA,"ISI000487188200001",NA,NA
"11953",NA,"ISI000475501100021",NA,NA
"11954",NA,"ISI000503803700004",NA,NA
"11955",NA,"ISI000490987100056",NA,NA
"11956",NA,"ISI000481766100002",NA,NA
"11957",NA,"ISI000481584300001",NA,NA
"11958",NA,"ISI000489297100001",NA,NA
"11959",NA,"ISI000495104500179",NA,NA
"11960",NA,"ISI000483908400018",NA,NA
"11961",NA,"ISI000484457600034",NA,NA
"11962",NA,"ISI000474325000004",NA,NA
"11963",NA,"ISI000472124000016",NA,NA
"11964",NA,"ISI000471355600012",NA,NA
"11965",NA,"ISI000467661800006",NA,NA
"11966",NA,"ISI000488984100013",NA,NA
"11967",NA,"ISI000479183400009",NA,NA
"11968",NA,"ISIA1989CE91300004",NA,NA
"11969",2019,"ISI000465049300037",NA,NA
"11970",NA,"ISI000470053200012",NA,NA
"11971",NA,"ISI000468141900001",NA,NA
"11972",NA,"ISI000464891900001",NA,NA
"11973",NA,"ISI000462801300012",NA,NA
"11974",NA,"ISI000499223200005",NA,NA
"11975",NA,"ISI000488284300009",NA,NA
"11976",NA,"ISI000476591200011",NA,NA
"11977",2019,"ISI000470119800005",NA,NA
"11978",NA,"ISI000466794200003",NA,NA
"11979",NA,"ISI000464708700007",NA,NA
"11980",NA,"ISI000464153200004",NA,NA
"11981",NA,"ISI000462662900091",NA,NA
"11982",NA,"ISI000458215400015",NA,NA
"11983",NA,"ISI000460756500009",NA,NA
"11984",NA,"ISI000455955400001",NA,NA
"11985",NA,"ISI000456015500098",NA,NA
"11986",2019,"ISI000455454400001",NA,NA
"11987",NA,"ISI000457491600006",NA,NA
"11988",NA,"ISI000537247800008",NA,NA
"11989",NA,"ISI000493916700005",NA,NA
"11990",NA,"ISI000532749600009",NA,NA
"11991",NA,"ISI000518661500018",NA,NA
"11992",NA,"ISI000518379400006",NA,NA
"11993",NA,"ISI000517091800044",NA,NA
"11994",NA,"ISI000506322000001",NA,NA
"11995",NA,"ISI000506212000004",NA,NA
"11996",NA,"ISI000503804400009",NA,NA
"11997",NA,"ISI000488018200001",NA,NA
"11998",NA,"ISI000473354600004",NA,NA
"11999",NA,"ISI000472757100014",NA,NA
"12000",2019,"ISI000469333800009",NA,NA
"12001",NA,"ISI000465448800082",NA,NA
"12002",NA,"ISI000465424700001",NA,NA
"12003",NA,"ISI000461923300001",NA,NA
"12004",NA,"ISI000459738500080",NA,NA
"12005",NA,"ISI000442771800024",NA,NA
"12006",NA,"ISI000456578000068",NA,NA
"12007",NA,"ISI000456010900010",NA,NA
"12008",NA,"ISI000455519700012",NA,NA
"12009",NA,"ISI000455106800006",NA,NA
"12010",NA,"ISI000457136100006",NA,NA
"12011",NA,"ISI000449928600007",NA,NA
"12012",2018,"ISI000449856900010","Rsaurio","rejected off topic"
"12013",NA,"ISI000451829200012",NA,NA
"12014",NA,"ISI000454644400005",NA,NA
"12015",NA,"ISI000454644400007",NA,NA
"12016",NA,"ISI000454644400009",NA,NA
"12017",NA,"ISI000454644400010",NA,NA
"12018",NA,"ISI000438163700011",NA,NA
"12019",NA,"ISI000450801000016",NA,NA
"12020",NA,"ISI000450242200018",NA,NA
"12021",NA,"ISI000440118700035",NA,NA
"12022",NA,"ISI000446413100055",NA,NA
"12023",NA,"ISI000446483500009",NA,NA
"12024",NA,"ISI000444667900030",NA,NA
"12025",NA,"ISI000442057500038",NA,NA
"12026",NA,"ISI000440770900009",NA,NA
"12027",NA,"ISI000448811000004",NA,NA
"12028",NA,"ISI000441491000011",NA,NA
"12029",NA,"ISI000460933200006",NA,NA
"12030",2018,"ISI000446625900025",NA,NA
"12031",NA,"ISI000456633600008",NA,NA
"12032",NA,"ISI000435049000038",NA,NA
"12033",2018,"ISI000439465900024",NA,NA
"12034",NA,"ISI000430127000017",NA,NA
"12035",NA,"ISI000435783200015",NA,NA
"12036",NA,"ISI000447089100019",NA,NA
"12037",NA,"ISI000430697500010",NA,NA
"12038",NA,"ISI000427846800007",NA,NA
"12039",NA,"ISI000432584800005",NA,NA
"12040",NA,"ISI000424938300017",NA,NA
"12041",NA,"ISI000425577000018",NA,NA
"12042",NA,"ISI000464987300012",NA,NA
"12043",NA,"ISI000457273000014",NA,NA
"12044",NA,"ISI000455640600146",NA,NA
"12045",NA,"ISI000451093600005",NA,NA
"12046",NA,"ISI000435401000004",NA,NA
"12047",NA,"ISI000447084200001",NA,NA
"12048",2018,"ISI000432034200010",NA,NA
"12049",NA,"ISI000346927700006",NA,NA
"12050",NA,"ISI000430747000004",NA,NA
"12051",2018,"ISI000429663600005",NA,NA
"12052",NA,"ISI000428781800002",NA,NA
"12053",NA,"ISI000450116600015",NA,NA
"12054",NA,"ISI000541051900085",NA,NA
"12055",NA,"ISI000539360200007",NA,NA
"12056",NA,"ISI000417548600054",NA,NA
"12057",NA,"ISI000416857300006",NA,NA
"12058",NA,"ISI000344026300043",NA,NA
"12059",NA,"ISI000415182100046",NA,NA
"12060",NA,"ISI000407564300015",NA,NA
"12061",NA,"ISI000410768100004",NA,NA
"12062",NA,"ISI000415908200018",NA,NA
"12063",NA,"ISI000403731900010",NA,NA
"12064",NA,"ISI000417533600007",NA,NA
"12065",NA,"ISI000411775200004",NA,NA
"12066",NA,"ISI000411565400002",NA,NA
"12067",2017,"ISI000409453300014",NA,NA
"12068",NA,"ISI000409453300008",NA,NA
"12069",2017,"ISI000410137800012",NA,NA
"12070",NA,"ISI000408365000109",NA,NA
"12071",NA,"ISI000411122500011",NA,NA
"12072",NA,"ISI000407186000026",NA,NA
"12073",NA,"ISI000406489900004",NA,NA
"12074",NA,"ISI000405649700017",NA,NA
"12075",NA,"ISI000413756700015",NA,NA
"12076",NA,"ISI000401881300026",NA,NA
"12077",NA,"ISI000402914100002",NA,NA
"12078",NA,"ISI000427918900002",NA,NA
"12079",NA,"ISI000423297200004",NA,NA
"12080",NA,"ISI000401679200040",NA,NA
"12081",NA,"ISI000401749200001",NA,NA
"12082",NA,"ISI000401214700009",NA,NA
"12083",NA,"ISI000419447500006",NA,NA
"12084",NA,"ISI000417869100014",NA,NA
"12085",NA,"ISI000406800000008",NA,NA
"12086",2017,"ISI000407384600012",NA,NA
"12087",NA,"ISI000397694500008",NA,NA
"12088",NA,"ISI000397575200008",NA,NA
"12089",NA,"ISI000395219300020",NA,NA
"12090",NA,"ISI000406345100005",NA,NA
"12091",NA,"ISI000397692800023",NA,NA
"12092",2017,"ISI000395601400005","Rsaurio","rejected off topic"
"12093",NA,"ISI000396208400029",NA,NA
"12094",NA,"ISI000395684800009",NA,NA
"12095",NA,"ISI000395741700020",NA,NA
"12096",NA,"ISI000393529900018",NA,NA
"12097",NA,"ISI000392381100025",NA,NA
"12098",2017,"ISI000392036400001",NA,NA
"12099",NA,"ISI000407327000001",NA,NA
"12100",NA,"ISI000426191400003",NA,NA
"12101",NA,"ISI000425842600016",NA,NA
"12102",NA,"ISI000412470100002",NA,NA
"12103",NA,"ISI000413602400003",NA,NA
"12104",NA,"ISI000410783700009",NA,NA
"12105",NA,"ISI000404610000001",NA,NA
"12106",NA,"ISI000402014000007",NA,NA
"12107",2017,"ISI000398599800006","Rsaurio","included in review"
"12108",NA,"ISI000398941600010",NA,NA
"12109",NA,"ISI000398039800001",NA,NA
"12110",NA,"ISI000396713100006",NA,NA
"12111",NA,"ISI000394103700001",NA,NA
"12112",NA,"ISI000393679800006",NA,NA
"12113",NA,"ISI000392425900010",NA,NA
"12114",NA,"ISI000387298100094",NA,NA
"12115",NA,"ISI000384851000040",NA,NA
"12116",NA,"ISI000390636700012",NA,NA
"12117",NA,"ISI000328272600044",NA,NA
"12118",NA,"ISI000389895800005",NA,NA
"12119",2016,"ISI000389101500003",NA,NA
"12120",NA,"ISI000388467300001",NA,NA
"12121",NA,"ISI000387193000010",NA,NA
"12122",NA,"ISI000396370000004",NA,NA
"12123",NA,"ISI000399921100007",NA,NA
"12124",2016,"ISI000389163300001",NA,NA
"12125",NA,"ISI000387773000031",NA,NA
"12126",NA,"ISI000381843400018",NA,NA
"12127",2016,"ISI000382748300003",NA,NA
"12128",NA,"ISI000382350400026",NA,NA
"12129",NA,"ISI000389133200030",NA,NA
"12130",NA,"ISI000381653800005",NA,NA
"12131",NA,"ISI000216346500006",NA,NA
"12132",2016,"ISI000409500700003","Rsaurio","rejected off topic"
"12133",NA,"ISI000381281300004",NA,NA
"12134",NA,"ISI000381281300007",NA,NA
"12135",NA,"ISI000381281300008",NA,NA
"12136",NA,"ISI000379082600011",NA,NA
"12137",NA,"ISI000375948600004",NA,NA
"12138",NA,"ISI000384766700006",NA,NA
"12139",NA,"ISI000377703700006",NA,NA
"12140",NA,"ISI000374349000022",NA,NA
"12141",NA,"ISI000374555600001",NA,NA
"12142",NA,"ISI000376011800002",NA,NA
"12143",NA,"ISI000374076800008",NA,NA
"12144",NA,"ISI000377638800010",NA,NA
"12145",NA,"ISI000374581200006",NA,NA
"12146",NA,"ISI000309602900008",NA,NA
"12147",NA,"ISI000370859900003",NA,NA
"12148",NA,"ISI000371116800003",NA,NA
"12149",2016,"ISI000376487400009",NA,NA
"12150",NA,"ISI000370489000004",NA,NA
"12151",NA,"ISI000366769900010",NA,NA
"12152",NA,"ISI000416408700003",NA,NA
"12153",NA,"ISI000410777700006",NA,NA
"12154",NA,"ISI000397453900001",NA,NA
"12155",NA,"ISI000388114603040",NA,NA
"12156",NA,"ISI000389436800020",NA,NA
"12157",NA,"ISI000386327600014",NA,NA
"12158",NA,"ISI000380344100001",NA,NA
"12159",NA,"ISI000379419500004",NA,NA
"12160",NA,"ISI000370414900003",NA,NA
"12161",NA,"ISI000369680500009",NA,NA
"12162",NA,"ISI000297991600006",NA,NA
"12163",2016,"ISI000368727700008","Rsaurio",NA
"12164",NA,"ISI000367443800001",NA,NA
"12165",NA,"ISI000435896700008",NA,NA
"12166",NA,"ISI000540371600022",NA,NA
"12167",2016,"ISI000383983600016",NA,NA
"12168",NA,"ISI000461467400115",NA,NA
"12169",NA,"ISI000378280100010",NA,NA
"12170",NA,"ISI000369875800020",NA,NA
"12171",NA,"ISI000367409900019",NA,NA
"12172",NA,"ISI000365044400005",NA,NA
"12173",NA,"ISI000363833000006",NA,NA
"12174",2011,"ISI000299927200004",NA,NA
"12175",NA,"ISI000362521900010",NA,NA
"12176",2015,"ISI000365411400002",NA,NA
"12177",2015,"ISI000361459400008",NA,NA
"12178",NA,"ISI000362879000003",NA,NA
"12179",NA,"ISI000359741300001",NA,NA
"12180",NA,"ISI000420657500012",NA,NA
"12181",NA,"ISI000283673600016",NA,NA
"12182",NA,"ISI000288585500010",NA,NA
"12183",NA,"ISI000420691100006",NA,NA
"12184",NA,"ISI000360435500032",NA,NA
"12185",NA,"ISI000357092400004",NA,NA
"12186",NA,"ISI000358347800002",NA,NA
"12187",NA,"ISI000358198200016",NA,NA
"12188",NA,"ISI000359478600011",NA,NA
"12189",NA,"ISI000361500600010",NA,NA
"12190",NA,"ISI000355972200003",NA,NA
"12191",NA,"ISI000420689500007",NA,NA
"12192",NA,"ISI000351658300007",NA,NA
"12193",NA,"ISI000354104300004",NA,NA
"12194",NA,"ISI000348088000026",NA,NA
"12195",NA,"ISI000352139000100",NA,NA
"12196",NA,"ISI000362673900012",NA,NA
"12197",NA,"ISI000269466900022",NA,NA
"12198",NA,"ISI000352828200032",NA,NA
"12199",NA,"ISI000357423400014",NA,NA
"12200",NA,"ISI000351672700003",NA,NA
"12201",NA,"ISI000352173500011",NA,NA
"12202",2015,"ISI000349703600001",NA,NA
"12203",NA,"ISI000366278400015",NA,NA
"12204",NA,"ISI000362913100004",NA,NA
"12205",NA,"ISI000267846300028",NA,NA
"12206",NA,"ISI000420647200006",NA,NA
"12207",NA,"ISI000362913100020",NA,NA
"12208",NA,"ISI000356125300006",NA,NA
"12209",NA,"ISI000347763100034",NA,NA
"12210",2015,"ISI000346186800006",NA,NA
"12211",NA,"ISI000209433200009",NA,NA
"12212",2015,"ISI000359222500001",NA,NA
"12213",NA,"ISI000355188200001",NA,NA
"12214",NA,"ISI000360636300020",NA,NA
"12215",NA,"ISI000209845000001",NA,NA
"12216",NA,"ISI000215457100003",NA,NA
"12217",NA,"ISI000373221800006",NA,NA
"12218",NA,"ISI000211741400003",NA,NA
"12219",NA,"ISI000318128300030",NA,NA
"12220",NA,"ISI000570202900018",NA,NA
"12221",NA,"ISI000560175600115",NA,NA
"12222",NA,"ISI000521854800001",NA,NA
"12223",NA,"ISI000530539100013",NA,NA
"12224",NA,"ISI000527300300018",NA,NA
"12225",2014,"ISI000347601900038",NA,NA
"12226",NA,"ISI000347528000012",NA,NA
"12227",NA,"ISI000420671300004",NA,NA
"12228",NA,"ISI000420671300006",NA,NA
"12229",NA,"ISI000350202300009",NA,NA
"12230",NA,"ISI000346072100009",NA,NA
"12231",NA,"ISI000344168400006",NA,NA
"12232",NA,"ISI000346914400009",NA,NA
"12233",NA,"ISI000347597100041",NA,NA
"12234",NA,"ISI000346551400012",NA,NA
"12235",NA,"ISI000348590200009",NA,NA
"12236",2014,"ISI000344317700064",NA,NA
"12237",NA,"ISI000431737700010",NA,NA
"12238",NA,"ISI000357803400006",NA,NA
"12239",NA,"ISI000340858300006",NA,NA
"12240",NA,"ISI000340944100003",NA,NA
"12241",NA,"ISI000341526100030",NA,NA
"12242",NA,"ISI000214883100021",NA,NA
"12243",NA,"ISI000341306600043",NA,NA
"12244",NA,"ISI000347079600002",NA,NA
"12245",NA,"ISI000337972400021",NA,NA
"12246",NA,"ISI000381279500019",NA,NA
"12247",NA,"ISI000443234000001",NA,NA
"12248",NA,"ISI000337730800009",NA,NA
"12249",NA,"ISI000447865100003",NA,NA
"12250",NA,"ISI000215775500001",NA,NA
"12251",NA,"ISI000217615800005",NA,NA
"12252",NA,"ISI000342999300009",NA,NA
"12253",NA,"ISI000361842000001",NA,NA
"12254",NA,"ISI000359926900124",NA,NA
"12255",2014,"ISI000337958500003",NA,NA
"12256",NA,"ISI000336893700007",NA,NA
"12257",2014,"ISI000337983700004",NA,NA
"12258",NA,"ISI000337547800001",NA,NA
"12259",NA,"ISI000336365300025",NA,NA
"12260",NA,"ISI000335424100011",NA,NA
"12261",NA,"ISI000335217000005",NA,NA
"12262",2014,"ISI000340924100004",NA,NA
"12263",NA,"ISI000210528900003",NA,NA
"12264",NA,"ISI000315281300034",NA,NA
"12265",NA,"ISI000313604800007",NA,NA
"12266",NA,"ISI000335096900009",NA,NA
"12267",2014,"ISI000338478600012",NA,NA
"12268",NA,"ISI000337146700008",NA,NA
"12269",NA,"ISI000334522800010",NA,NA
"12270",NA,"ISI000334132600013",NA,NA
"12271",NA,"ISI000333666100004",NA,NA
"12272",NA,"ISI000331033100007",NA,NA
"12273",NA,"ISI000332123100009",NA,NA
"12274",NA,"ISI000336256500012",NA,NA
"12275",NA,"ISI000334622700001",NA,NA
"12276",NA,"ISI000313320900003",NA,NA
"12277",2014,"ISI000340594800011",NA,NA
"12278",NA,"ISI000335737200005",NA,NA
"12279",NA,"ISI000336258700002",NA,NA
"12280",NA,"ISI000336082900028",NA,NA
"12281",NA,"ISI000333704700005",NA,NA
"12282",NA,"ISI000333492000010",NA,NA
"12283",NA,"ISI000419072200019",NA,NA
"12284",NA,"ISI000347440700023",NA,NA
"12285",NA,"ISI000210829000018",NA,NA
"12286",NA,"ISI000216186200007",NA,NA
"12287",NA,"ISI000329910900010",NA,NA
"12288",NA,"ISI000329557800012",NA,NA
"12289",NA,"ISI000328361400003",NA,NA
"12290",NA,"ISI000326847700016",NA,NA
"12291",NA,"ISI000329939500002",NA,NA
"12292",NA,"ISI000328487400019",NA,NA
"12293",NA,"ISI000442052400008",NA,NA
"12294",NA,"ISI000329683100028",NA,NA
"12295",NA,"ISI000323857500007",NA,NA
"12296",2013,"ISI000323469200041",NA,NA
"12297",NA,"ISI000323880200071",NA,NA
"12298",2013,"ISI000323865200014",NA,NA
"12299",NA,"ISI000324965000012",NA,NA
"12300",NA,"ISI000321413400021",NA,NA
"12301",NA,"ISI000320665300010",NA,NA
"12302",NA,"ISI000217610300006",NA,NA
"12303",NA,"ISI000336524300003",NA,NA
"12304",NA,"ISI000321392900017",NA,NA
"12305",NA,"ISI000319722900003",NA,NA
"12306",NA,"ISI000319406900002",NA,NA
"12307",NA,"ISI000318809000003",NA,NA
"12308",NA,"ISI000318496500005",NA,NA
"12309",NA,"ISI000319767700012",NA,NA
"12310",NA,"ISI000420668900001",NA,NA
"12311",NA,"ISI000319180700027",NA,NA
"12312",NA,"ISI000319990600012",NA,NA
"12313",NA,"ISI000318808700003",NA,NA
"12314",NA,"ISI000319625400018",NA,NA
"12315",NA,"ISI000209433200006",NA,NA
"12316",NA,"ISI000511399300003",NA,NA
"12317",NA,"ISI000515118100006",NA,NA
"12318",NA,"ISI000462655800025",NA,NA
"12319",NA,"ISI000460649300009",NA,NA
"12320",NA,"ISI000472591700015",NA,NA
"12321",NA,"ISI000457724600027",NA,NA
"12322",NA,"ISI000459169100017",NA,NA
"12323",NA,"ISI000519765000025",NA,NA
"12324",NA,"ISI000465231800009",NA,NA
"12325",NA,"ISI000454166000007",NA,NA
"12326",NA,"ISI000453516600012",NA,NA
"12327",NA,"ISI000450724800020",NA,NA
"12328",NA,"ISI000445891400014",NA,NA
"12329",NA,"ISI000446171700011",NA,NA
"12330",2017,"ISI000423324300015",NA,NA
"12331",NA,"ISI000439041100008",NA,NA
"12332",NA,"ISI000328277700004",NA,NA
"12333",NA,"ISI000325614100014",NA,NA
"12334",NA,"ISI000315878300001",NA,NA
"12335",NA,"ISI000345638901021",NA,NA
"12336",NA,"ISI000216040600005",NA,NA
"12337",NA,"ISI000320033100009",NA,NA
"12338",NA,"ISI000216406500007",NA,NA
"12339",NA,"ISI000312351500024",NA,NA
"12340",NA,"ISI000313383100022",NA,NA
"12341",NA,"ISI000309868200011",NA,NA
"12342",NA,"ISI000309374700002",NA,NA
"12343",NA,"ISI000316826600005",NA,NA
"12344",NA,"ISI000309863900005",NA,NA
"12345",NA,"ISI000311295500001",NA,NA
"12346",NA,"ISI000310015100018",NA,NA
"12347",NA,"ISI000308662800029",NA,NA
"12348",NA,"ISI000217557300007",NA,NA
"12349",NA,"ISI000308948000013",NA,NA
"12350",2012,"ISI000308828000010",NA,NA
"12351",NA,"ISI000308336400041",NA,NA
"12352",NA,"ISI000308063700034",NA,NA
"12353",NA,"ISI000306771200010",NA,NA
"12354",2012,"ISI000305107000037",NA,NA
"12355",NA,"ISI000305508900033",NA,NA
"12356",NA,"ISI000305230700005",NA,NA
"12357",NA,"ISI000304720500012",NA,NA
"12358",NA,"ISI000305464300002",NA,NA
"12359",NA,"ISI000306373300005",NA,NA
"12360",NA,"ISI000303605800001",NA,NA
"12361",NA,"ISI000308850600015",NA,NA
"12362",NA,"ISI000306186200011",NA,NA
"12363",NA,"ISI000302987100004",NA,NA
"12364",NA,"ISI000307438100033",NA,NA
"12365",NA,"ISI000303269100023",NA,NA
"12366",NA,"ISI000300050200008",NA,NA
"12367",2012,"ISI000299703400009","Rsaurio","included in review"
"12368",NA,"ISI000299981900009",NA,NA
"12369",NA,"ISI000312895300005",NA,NA
"12370",NA,"ISI000312076800001",NA,NA
"12371",2012,"ISI000305775000018",NA,NA
"12372",NA,"ISI000300152400003",NA,NA
"12373",NA,"ISI000215481700030",NA,NA
"12374",NA,"ISI000219888700008",NA,NA
"12375",NA,"ISI000210018700009",NA,NA
"12376",2011,"ISI000297164100032",NA,NA
"12377",NA,"ISI000298887800004",NA,NA
"12378",NA,"ISI000301300700005",NA,NA
"12379",NA,"ISI000295576800015",NA,NA
"12380",NA,"ISI000295599700006",NA,NA
"12381",NA,"ISI000294111400009",NA,NA
"12382",NA,"ISI000294126600012",NA,NA
"12383",NA,"ISI000297463900031",NA,NA
"12384",NA,"ISI000294242200006",NA,NA
"12385",NA,"ISI000293073900042",NA,NA
"12386",NA,"ISI000292474200007",NA,NA
"12387",NA,"ISI000292492300013",NA,NA
"12388",2011,"ISI000292120100037",NA,NA
"12389",2011,"ISI000292756000005",NA,NA
"12390",NA,"ISI000291284600006",NA,NA
"12391",NA,"ISI000291358100005",NA,NA
"12392",NA,"ISI000291801300001",NA,NA
"12393",2011,"ISI000290407400018","Rsaurio","rejected off topic"
"12394",NA,"ISI000288763400015",NA,NA
"12395",2011,"ISI000288085200003",NA,NA
"12396",2011,"ISI000288085200008",NA,NA
"12397",NA,"ISI000210401200001",NA,NA
"12398",NA,"ISI000286672400003",NA,NA
"12399",NA,"ISI000210728000006",NA,NA
"12400",NA,"ISI000286127700008",NA,NA
"12401",NA,"ISI000302825000187",NA,NA
"12402",NA,"ISI000300900600004",NA,NA
"12403",2011,"ISI000295401400003",NA,NA
